O*NET-SOC Code,Occupation (O*NET-SOC Title),Task ID,Task,Task Type,Date,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),task_norm,occupation_norm,task_importance_weight,skill_list,skill_id_list,worker_rater_count,worker_desire_score,worker_time_score,core_skill_score,job_security_score,enjoyment_score,worker_physical_requirement,worker_interpersonal_requirement,worker_uncertainty_requirement,worker_domain_expertise_requirement,worker_human_agency_score,automation_desire_free_time_share,automation_desire_repetitive_share,automation_desire_human_error_share,automation_desire_stress_share,automation_desire_difficulty_share,automation_desire_scale_share,human_agency_physical_share,human_agency_control_share,human_agency_domain_knowledge_share,human_agency_empathy_share,human_agency_quality_oversight_share,human_agency_dynamic_share,human_agency_ethical_share,expert_rater_count,ai_capability_score,expert_physical_requirement,expert_uncertainty_requirement,expert_domain_expertise_requirement,expert_interpersonal_requirement,expert_human_agency_score,dwa_count,dwa_titles,anthropic_usage_pct,paper_count,recent_paper_count,company_count,recent_company_count,sector,human_agency_score,physical_requirement,uncertainty_requirement,domain_expertise_requirement,interpersonal_requirement,paper_count_log,company_count_log,recent_paper_count_log,recent_company_count_log,automation_reason_intensity,human_agency_reason_intensity,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,has_worker_signal,has_expert_signal,has_usage_signal,has_paper_signal,has_company_signal,paired_worker_expert_signal,signal_count,skill_shift_pressure,capability_desire_gap,desire_capability_gap,transition_type,mismatch_type
27-3031.00,Public Relations Specialists,20554,Write press releases or other media communications to promote clients.,Core,08/2022,4.0,4.0,4.38,95.45,80310.0,280590.0,['Documenting/Recording Information'],['4.A.3.b.6'],write press releases or other media communications to promote clients,public relations specialists,34.61,['Documenting/Recording Information'],['4.A.3.b.6'],8.0,2.75,2.5,3.875,2.875,3.25,2.5,2.875,3.375,3.375,2.875,0.5,0.125,0.25,0.25,0.0,0.25,0.125,0.625,0.5,0.5,0.375,0.5,0.25,3.0,3.3333333333333335,2.3333333333333335,3.6666666666666665,3.3333333333333335,4.333333333333333,3.3333333333333335,1.0,Write advertising or promotional material.,0.0880770283123346,44.0,35.0,129.0,42.0,Arts Design Entertainment Sports and Media,3.104166666666667,2.416666666666667,3.520833333333333,3.354166666666667,3.6041666666666665,3.8066624897703196,4.867534450455582,3.58351893845611,3.7612001156935624,0.22916666666666666,0.4107142857142857,0.6864054432709145,0.44120260663507116,0.8205119155658632,0.6609572970436415,True,True,True,True,True,True,5,-0.8378182549740518,0.5833333333333335,-0.5833333333333335,AI-augmented human premium,Moderate or mixed
27-3031.00,Public Relations Specialists,1769,"Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",Core,08/2022,3.0,3.0,4.1,95.45,80310.0,280590.0,['Thinking Creatively'],['4.A.2.b.2'],"study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services",public relations specialists,34.18333333333333,['Thinking Creatively'],['4.A.2.b.2'],4.0,2.0,2.75,3.5,2.5,3.75,2.5,4.5,4.25,4.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5,0.25,3.0,2.0,2.0,4.0,4.0,4.666666666666667,4.0,1.0,Develop promotional strategies or plans.,0.0807807064403069,32.0,24.0,124.0,40.0,Arts Design Entertainment Sports and Media,4.0,2.25,4.125,4.0,4.583333333333334,3.4965075614664802,4.8283137373023015,3.2188758248682006,3.713572066704308,0.041666666666666664,0.5,0.5575328061256404,0.17846563981042654,0.978823120791458,0.5890427029563585,True,True,True,True,True,True,5,-3.878580157515626,0.0,0.0,Durable human skill,Moderate or mixed
27-3031.00,Public Relations Specialists,20557,"Prepare or edit organizational publications, such as employee newsletters or stockholders' reports, for internal or external audiences.",Core,08/2022,3.0,3.0,3.9,90.91,80310.0,280590.0,"['Making Decisions and Solving Problems', 'Documenting/Recording Information']","['4.A.2.b.1', '4.A.3.b.6']","prepare or edit organizational publications, such as employee newsletters or stockholders' reports, for internal or external audiences",public relations specialists,32.60333333333333,"['Making Decisions and Solving Problems', 'Documenting/Recording Information']","['4.A.2.b.1', '4.A.3.b.6']",4.0,3.25,1.75,3.5,3.0,2.5,3.25,3.5,3.0,3.0,3.75,0.75,0.0,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.5,1.0,0.5,0.25,2.0,2.0,3.0,3.5,4.5,4.0,3.5,2.0,Edit written materials. | Write informational material.,0.2088572135867936,39.0,33.0,126.0,41.0,Arts Design Entertainment Sports and Media,3.625,3.125,3.25,3.75,3.75,3.6888794541139363,4.844187086458591,3.5263605246161616,3.7376696182833684,0.3333333333333333,0.5,0.5910128630102023,0.7291172985781991,0.9121564541247913,0.6485218207414359,True,True,True,True,True,True,5,0.09022690739294359,-1.25,1.25,Durable human skill,Moderate or mixed
27-3041.00,Editors,1777,"Read copy or proof to detect and correct errors in spelling, punctuation, and syntax.",Core,07/2017,7.0,7.0,4.55,99.56,85700.0,95480.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"read copy or proof to detect and correct errors in spelling, punctuation, and syntax",editors,37.03666666666667,['Making Decisions and Solving Problems'],['4.A.2.b.1'],10.0,2.3,2.9,3.6,3.5,3.7,1.9,2.9,2.8,3.0,3.1,0.2,0.2,0.3,0.1,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,3.0,3.0,1.3333333333333333,2.3333333333333335,4.333333333333333,3.0,3.0,1.0,Edit written materials.,,195.0,162.0,99.0,40.0,Arts Design Entertainment Sports and Media,3.05,1.6166666666666667,2.5666666666666664,3.6666666666666665,2.95,5.278114659230517,4.605170185988092,5.093750200806762,3.713572066704308,0.16666666666666666,0.17142857142857143,0.6207310078731947,0.3372334123222749,0.6018027405241281,0.7997419052088222,True,True,False,True,True,True,4,-0.816802347794402,0.7000000000000002,-0.7000000000000002,AI-augmented human premium,Moderate or mixed
27-3041.00,Editors,1780,"Verify facts, dates, and statistics, using standard reference sources.",Core,07/2017,5.0,5.0,4.48,100.0,85700.0,95480.0,['Processing Information'],['4.A.2.a.2'],"verify facts, dates, and statistics, using standard reference sources",editors,36.49333333333333,['Processing Information'],['4.A.2.a.2'],10.0,2.4,2.2,3.0,3.0,2.6,1.9,2.8,2.9,2.7,3.0,0.3,0.2,0.2,0.3,0.0,0.3,0.0,0.3,0.3,0.4,0.3,0.3,0.2,3.0,4.333333333333333,1.3333333333333333,2.3333333333333335,3.3333333333333335,2.6666666666666665,1.6666666666666667,1.0,Verify accuracy of data.,,129.0,108.0,99.0,40.0,Arts Design Entertainment Sports and Media,2.3333333333333335,1.6166666666666667,2.6166666666666667,3.0166666666666666,2.7333333333333334,4.867534450455582,4.605170185988092,4.6913478822291435,3.713572066704308,0.21666666666666667,0.2571428571428572,0.7527656579170702,0.505627962085308,0.4850147894188431,0.7717034256217739,True,True,False,True,True,True,4,1.4495922587900758,1.9333333333333331,-1.9333333333333331,Automation candidate,Capable but low worker pull
27-3041.00,Editors,1786,"Read, evaluate and edit manuscripts or other materials submitted for publication, and confer with authors regarding changes in content, style or organization, or publication.",Core,07/2017,5.0,5.0,4.47,98.3,85700.0,95480.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"read, evaluate and edit manuscripts or other materials submitted for publication, and confer with authors regarding changes in content, style or organization, or publication",editors,35.92333333333333,['Making Decisions and Solving Problems'],['4.A.2.b.1'],9.0,1.8888888888888888,2.4444444444444446,4.222222222222222,3.888888888888889,3.3333333333333335,1.8888888888888888,4.333333333333333,3.4444444444444446,3.7777777777777777,3.6666666666666665,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,3.0,2.3333333333333335,2.0,2.6666666666666665,3.6666666666666665,4.333333333333333,4.333333333333333,1.0,Edit written materials.,,195.0,164.0,99.0,40.0,Arts Design Entertainment Sports and Media,4.0,1.9444444444444444,3.0555555555555554,3.7222222222222223,4.333333333333333,5.278114659230517,4.605170185988092,5.10594547390058,3.713572066704308,0.07407407407407407,0.41269841269841273,0.5504000386060551,0.32005331753554506,0.8960449508699988,0.8000938526513374,True,True,False,True,True,True,4,-2.6339784498170733,0.44444444444444464,-0.44444444444444464,Durable human skill,Moderate or mixed
27-3041.00,Editors,1782,"Develop story or content ideas, considering reader or audience appeal.",Core,07/2017,5.0,5.0,4.42,92.08,85700.0,95480.0,['Thinking Creatively'],['4.A.2.b.2'],"develop story or content ideas, considering reader or audience appeal",editors,33.833333333333336,['Thinking Creatively'],['4.A.2.b.2'],9.0,2.0,2.888888888888889,4.111111111111111,4.222222222222222,3.3333333333333335,1.8888888888888888,3.888888888888889,3.5555555555555554,3.888888888888889,3.5555555555555554,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,3.0,2.3333333333333335,2.0,2.6666666666666665,4.0,4.0,4.0,1.0,Determine presentation subjects or content.,0.0713997211762713,109.0,85.0,99.0,40.0,Arts Design Entertainment Sports and Media,3.7777777777777777,1.9444444444444444,3.1111111111111107,3.9444444444444446,3.9444444444444446,4.700480365792417,4.605170185988092,4.454347296253507,3.713572066704308,0.0925925925925926,0.41269841269841273,0.6138011955235164,0.3336789099526067,0.9109385678912754,0.7519943688409197,True,True,True,True,True,True,5,-2.2996526579053835,0.3333333333333335,-0.3333333333333335,AI-augmented human premium,Moderate or mixed
27-3041.00,Editors,1776,"Prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",Core,07/2017,5.0,5.0,4.3,97.96,85700.0,95480.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"prepare, rewrite and edit copy to improve readability, or supervise others who do this work",editors,35.75333333333333,['Making Decisions and Solving Problems'],['4.A.2.b.1'],10.0,2.5,3.4,4.2,4.0,3.3,1.9,3.4,3.5,3.7,3.7,0.3,0.2,0.3,0.1,0.0,0.1,0.1,0.3,0.4,0.4,0.4,0.4,0.4,3.0,2.3333333333333335,2.0,3.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,1.0,Edit written materials.,1.0044168805618168,196.0,164.0,99.0,40.0,Arts Design Entertainment Sports and Media,3.6833333333333336,1.95,3.25,3.6833333333333336,3.533333333333333,5.2832037287379885,4.605170185988092,5.10594547390058,3.713572066704308,0.16666666666666666,0.34285714285714286,0.6610738821673904,0.4087677725118483,0.8552031864475144,0.8000938526513374,True,True,True,True,True,True,5,-1.3301032045201453,-0.16666666666666652,0.16666666666666652,AI-augmented human premium,Moderate or mixed
27-3041.00,Editors,1783,"Oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements.",Core,07/2017,6.0,6.0,4.2,87.99,85700.0,95480.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements",editors,32.73,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],9.0,2.3333333333333335,3.0,3.6666666666666665,3.4444444444444446,3.2222222222222223,2.2222222222222223,3.888888888888889,3.3333333333333335,3.7777777777777777,3.6666666666666665,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2222222222222222,3.0,2.0,2.3333333333333335,3.0,3.6666666666666665,4.0,3.6666666666666665,1.0,Coordinate activities of production personnel.,,60.0,52.0,96.0,39.0,Arts Design Entertainment Sports and Media,3.6666666666666665,2.2777777777777777,3.166666666666667,3.7222222222222223,3.9444444444444446,4.110873864173311,4.574710978503383,3.970291913552122,3.6888794541139363,0.11111111111111112,0.380952380952381,0.45004666747280836,0.36389218009478674,0.8827820913582738,0.6901689347724074,True,True,False,True,True,True,4,-2.7956776683445606,-0.3333333333333335,0.3333333333333335,Durable human skill,Moderate or mixed
27-3041.00,Editors,21000,"Write text, such as stories, articles, editorials, or newsletters.",Core,07/2017,7.0,7.0,4.13,93.82,85700.0,95480.0,['Documenting/Recording Information'],['4.A.3.b.6'],"write text, such as stories, articles, editorials, or newsletters",editors,34.98333333333333,['Documenting/Recording Information'],['4.A.3.b.6'],10.0,1.6,2.3,4.0,3.9,3.5,1.9,2.9,2.9,3.8,2.9,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.4,0.4,0.3,0.4,0.4,2.0,3.0,1.5,2.5,4.0,4.0,3.0,1.0,Write informational material.,,141.0,121.0,99.0,40.0,Arts Design Entertainment Sports and Media,2.95,1.7,2.7,3.9,3.45,4.955827057601261,4.605170185988092,4.804021044733257,3.713572066704308,0.03333333333333333,0.31428571428571433,0.6047760571458366,0.28835900473933646,0.7395642163288628,0.7803847958704833,True,True,False,True,True,True,4,-1.8419364561590532,1.4,-1.4,AI-augmented human premium,Moderate or mixed
27-3041.00,Editors,1779,"Plan the contents of publications according to the publication's style, editorial policy, and publishing requirements.",Core,07/2017,5.0,5.0,4.08,81.89,85700.0,95480.0,['Thinking Creatively'],['4.A.2.b.2'],"plan the contents of publications according to the publication's style, editorial policy, and publishing requirements",editors,30.323333333333334,['Thinking Creatively'],['4.A.2.b.2'],6.0,1.6666666666666667,4.0,4.666666666666667,3.6666666666666665,4.166666666666667,2.0,3.1666666666666665,3.6666666666666665,4.0,4.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,2.0,3.5,1.0,3.5,3.5,4.0,1.5,1.0,Design layouts for print publications.,0.0056025328660212,116.0,95.0,99.0,40.0,Arts Design Entertainment Sports and Media,2.75,1.5,3.583333333333333,3.75,3.583333333333333,4.762173934797756,4.605170185988092,4.564348191467836,3.713572066704308,0.05555555555555555,0.4523809523809524,0.5833376077580177,0.2581457345971564,0.8336498493047853,0.761731581417175,True,True,True,True,True,True,5,-2.574606044149973,1.8333333333333333,-1.8333333333333333,Durable human skill,Moderate or mixed
27-3041.00,Editors,1781,Review and approve proofs submitted by composing room prior to publication production.,Core,07/2017,6.0,6.0,3.96,72.79,85700.0,95480.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],review and approve proofs submitted by composing room prior to publication production,editors,27.583333333333332,['Making Decisions and Solving Problems'],['4.A.2.b.1'],8.0,2.375,2.75,3.5,3.125,2.75,2.375,2.875,2.625,3.125,2.875,0.25,0.125,0.125,0.125,0.25,0.125,0.0,0.0,0.375,0.125,0.125,0.0,0.125,3.0,2.3333333333333335,1.6666666666666667,3.0,4.333333333333333,3.6666666666666665,4.0,1.0,Edit written materials.,0.0076871962580292,51.0,44.0,97.0,39.0,Arts Design Entertainment Sports and Media,3.4375,2.0208333333333335,2.8125,3.7291666666666665,3.270833333333333,3.9512437185814275,4.584967478670572,3.8066624897703196,3.6888794541139363,0.16666666666666666,0.10714285714285714,0.46015457883138133,0.45053317535545023,0.6795188957233931,0.6701079305490381,True,True,True,True,True,True,5,-1.25800131471021,-0.04166666666666652,0.04166666666666652,Durable human skill,Moderate or mixed
27-3041.00,Editors,1785,"Assign topics, events and stories to individual writers or reporters for coverage.",Core,07/2017,5.0,5.0,3.67,70.6,85700.0,95480.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"assign topics, events and stories to individual writers or reporters for coverage",editors,26.423333333333332,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],5.0,1.8,3.2,3.6,3.8,3.2,2.2,3.8,3.4,3.6,3.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.6,0.4,0.4,3.0,2.3333333333333335,2.0,3.3333333333333335,4.0,4.0,3.3333333333333335,1.0,Coordinate reporting or editing activities.,,84.0,67.0,92.0,38.0,Arts Design Entertainment Sports and Media,3.5666666666666664,2.1,3.3666666666666667,3.8,3.9,4.442651256490317,4.532599493153256,4.219507705176107,3.6635616461296463,0.06666666666666667,0.39999999999999997,0.4911946577207118,0.3348637440758294,0.906199511501014,0.7092914124824026,True,True,False,True,True,True,4,-2.8824322629898878,0.5333333333333334,-0.5333333333333334,Durable human skill,Moderate or mixed
27-3041.00,Editors,1787,"Monitor news-gathering operations to ensure utilization of all news sources, such as press releases, telephone contacts, radio, television, wire services, and other reporters.",Supplemental,07/2017,7.0,7.0,4.1,64.81,85700.0,95480.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"monitor news-gathering operations to ensure utilization of all news sources, such as press releases, telephone contacts, radio, television, wire services, and other reporters",editors,25.30333333333333,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Manage content of broadcasts or presentations.,,108.0,85.0,93.0,38.0,Arts Design Entertainment Sports and Media,,,,,,4.6913478822291435,4.543294782270004,4.454347296253507,3.6635616461296463,,,0.7035429375879869,,,0.7334584702017832,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3041.00,Editors,1791,"Select local, state, national, and international news items received from wire services, based on assessment of items' significance and interest value.",Supplemental,07/2017,5.0,5.0,3.93,62.87,85700.0,95480.0,['Thinking Creatively'],['4.A.2.b.2'],"select local, state, national, and international news items received from wire services, based on assessment of items' significance and interest value",editors,23.933333333333334,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Determine presentation subjects or content.,,121.0,99.0,93.0,38.0,Arts Design Entertainment Sports and Media,,,,,,4.804021044733257,4.543294782270004,4.605170185988092,3.6635616461296463,,,0.7144533083059597,,,0.7454246832473017,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3041.00,Editors,1778,"Allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",Supplemental,07/2017,5.0,5.0,3.81,58.24,85700.0,95480.0,['Thinking Creatively'],['4.A.2.b.2'],"allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles",editors,22.349999999999998,['Thinking Creatively'],['4.A.2.b.2'],4.0,1.75,1.75,2.0,3.0,1.5,1.75,2.5,2.0,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,3.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,1.0,Design layouts for print publications.,0.0505530872561921,72.0,61.0,93.0,38.0,Arts Design Entertainment Sports and Media,2.541666666666667,2.208333333333333,2.166666666666667,2.833333333333333,2.916666666666667,4.290459441148391,4.543294782270004,4.127134385045092,3.6635616461296463,0.0,0.07142857142857142,0.5992357170182984,0.4643068720379147,0.35738602624001437,0.6992022524636321,True,True,True,True,True,True,5,1.009445642383199,0.9166666666666665,-0.9166666666666665,Low near-term shift,Moderate or mixed
